accountID,town,country,age,job,married,education,defaulted?,current_balance,housing,has_loan,last_contact,cc_tr,last_contact_day,last_contact_month,campaign,days_since_last_contact,previous,poutcome,made_deposit
38451678,Solihull,UK,32,housemaid,married,primary,no,-184,yes,no,cellular,1,6,feb,2,197,1,failure,no
88313917,Manchester,UK,39,management,married,tertiary,no,0,yes,no,unknown,4,2,jun,2,-1,0,unknown,no
88601507,Hemel Hempstead,UK,54,technician,married,secondary,no,473,no,yes,cellular,4,2,nov,1,81,1,failure,yes
57963541,Birmingham,UK,81,retired,divorced,secondary,no,452,no,no,telephone,4,16,dec,1,-1,0,unknown,yes
88315316,Birkenhead,UK,26,services,single,secondary,no,136,no,no,cellular,4,20,apr,1,-1,0,unknown,yes
76784634,Edinburgh,UK,55,technician,married,secondary,no,517,yes,yes,unknown,1,19,may,4,-1,0,unknown,no
40139489,Worthing,UK,40,unemployed,married,secondary,no,1960,yes,no,unknown,4,2,jun,6,-1,0,unknown,yes
65978721,Bristol,UK,29,management,married,tertiary,yes,53,yes,no,cellular,2,31,jul,17,-1,0,unknown,no
17345429,Chelmsford,UK,40,technician,married,secondary,no,8379,no,no,unknown,2,12,jun,6,-1,0,unknown,no
66804185,Ipswich,UK,30,admin.,divorced,secondary,no,83,yes,yes,unknown,2,6,may,1,-1,0,unknown,no
49820644,Wolverhampton,UK,55,housemaid,married,primary,no,0,yes,no,cellular,1,17,jul,2,-1,0,unknown,yes
30448195,Worcester,UK,46,admin.,married,secondary,no,186,yes,no,cellular,1,11,may,2,-1,0,unknown,no
31645084,Basingstoke,UK,33,technician,single,secondary,no,719,yes,no,cellular,1,9,apr,2,316,6,failure,yes
57408711,Exeter,UK,60,retired,married,secondary,no,5632,yes,no,cellular,4,30,jul,7,-1,0,unknown,no
70164368,Stoke-on-Trent,UK,42,blue-collar,married,secondary,no,443,yes,no,unknown,2,2,jun,5,-1,0,unknown,yes
92876077,Bristol,UK,49,admin.,married,secondary,no,3608,yes,no,unknown,3,13,nov,1,-1,0,unknown,yes
16271445,Leicester,UK,77,retired,divorced,primary,no,639,no,no,telephone,4,16,apr,7,-1,0,unknown,no
87413037,Darlington,UK,42,entrepreneur,single,primary,no,103,yes,no,unknown,1,19,may,5,-1,0,unknown,no
64371902,Poole,UK,35,unknown,married,primary,no,634,no,no,cellular,2,7,jul,2,-1,0,unknown,no
66261834,Bolton,UK,38,self-employed,divorced,secondary,no,0,yes,no,cellular,4,20,apr,1,-1,0,unknown,no
16987458,Chesterfield,UK,77,retired,single,primary,no,300,no,no,cellular,2,9,sep,1,-1,0,unknown,no
19056891,Sunderland,UK,30,services,married,secondary,no,271,yes,no,unknown,4,15,may,1,-1,0,unknown,no
50975154,Brighton,UK,25,blue-collar,single,secondary,no,0,no,no,cellular,5,23,apr,1,-1,0,unknown,yes
20776247,York,UK,27,services,single,secondary,no,339,no,no,cellular,4,4,jun,1,-1,0,unknown,yes
68033539,Glasgow,UK,41,unemployed,single,tertiary,no,7968,no,no,cellular,3,2,sep,1,184,4,success,yes
14082448,Bristol,UK,36,blue-collar,married,primary,no,409,yes,no,unknown,2,11,jun,3,-1,0,unknown,no
89174095,Nottingham,UK,29,admin.,single,secondary,no,266,yes,no,cellular,2,6,may,1,-1,0,unknown,yes
31462038,Raleigh,UK,41,blue-collar,married,secondary,no,5517,yes,no,cellular,2,10,jul,1,-1,0,unknown,yes
44056528,Middlesbrough,UK,48,blue-collar,married,secondary,no,1513,no,yes,cellular,1,17,jul,1,-1,0,unknown,no
90547533,Sale,UK,57,services,divorced,secondary,no,-752,yes,no,unknown,3,28,may,1,-1,0,unknown,no
30741909,Southport,UK,57,retired,married,secondary,no,91,no,yes,unknown,4,3,jul,3,-1,0,unknown,no
72277869,Manchester,UK,52,services,married,primary,no,911,no,no,unknown,2,20,jun,2,-1,0,unknown,no
16300504,London,UK,39,services,married,secondary,no,2758,no,no,cellular,5,4,feb,3,-1,0,unknown,yes
14314193,Hemel Hempstead,UK,48,entrepreneur,married,tertiary,yes,-392,no,no,cellular,4,31,jul,4,-1,0,unknown,yes
63191599,Middlesbrough,UK,21,student,single,unknown,no,200,no,no,unknown,2,1,jun,1,-1,0,unknown,no
94798726,Stockport,UK,35,blue-collar,married,primary,no,526,yes,no,cellular,4,2,feb,2,-1,0,unknown,no
85501353,Newcastle upon Tyne,UK,37,services,married,secondary,no,775,no,yes,cellular,3,25,jul,1,-1,0,unknown,yes
90048248,Peterborough,UK,34,admin.,single,secondary,no,557,no,no,cellular,3,17,nov,1,-1,0,unknown,yes
38169568,Cardiff,UK,58,management,married,tertiary,no,3228,no,no,cellular,2,19,aug,2,-1,0,unknown,no
97869790,Wolverhampton,UK,51,blue-collar,married,primary,no,1694,no,no,cellular,4,13,aug,2,-1,0,unknown,no
63866275,Stoke-on-Trent,UK,29,technician,single,tertiary,no,542,yes,no,unknown,5,9,may,3,-1,0,unknown,no
53242403,Rochdale,UK,43,blue-collar,married,unknown,no,245,yes,no,cellular,1,16,apr,1,-1,0,unknown,no
16473240,Plymouth,UK,27,self-employed,married,tertiary,no,10005,yes,no,cellular,5,14,apr,3,271,2,failure,no
28692834,Oldham,UK,55,management,divorced,tertiary,no,608,yes,no,cellular,4,7,may,2,-1,0,unknown,no
61118410,Leicester,UK,53,housemaid,married,primary,no,104,no,yes,unknown,1,5,jun,1,-1,0,unknown,yes
84427885,Bolton,UK,33,management,single,tertiary,no,1909,no,no,cellular,2,8,aug,2,-1,0,unknown,no
18964937,Basingstoke,UK,31,blue-collar,single,secondary,no,2194,no,no,cellular,3,13,may,2,357,1,other,no
70326445,Glasgow,UK,50,admin.,divorced,secondary,no,797,yes,no,telephone,2,25,jul,8,-1,0,unknown,no
48637535,Birmingham,UK,31,services,single,secondary,no,85,no,no,cellular,1,16,jul,1,-1,0,unknown,no
49504598,Wakefield,UK,34,management,divorced,tertiary,no,2885,no,no,cellular,1,10,feb,2,156,4,other,yes
57820656,Sutton Coldfield,UK,30,blue-collar,single,secondary,no,49,no,no,cellular,4,30,jan,2,-1,0,unknown,yes
70459477,London,UK,32,technician,married,tertiary,no,3850,yes,no,cellular,1,20,apr,4,-1,0,unknown,no
48178584,London,UK,59,technician,married,secondary,no,259,no,no,cellular,4,18,mar,1,-1,0,unknown,yes
78986935,Glasgow,UK,35,management,married,tertiary,no,802,yes,no,cellular,1,6,may,2,-1,0,unknown,yes
43254482,Newcastle upon Tyne,UK,50,management,single,tertiary,no,3537,no,no,unknown,3,24,oct,1,-1,0,unknown,yes
56387930,Hartlepool,UK,31,services,single,secondary,no,671,yes,no,unknown,4,7,may,3,-1,0,unknown,no
52097970,Glasgow,UK,30,technician,single,secondary,no,3286,yes,no,cellular,5,9,apr,1,-1,0,unknown,yes
95591161,Reading,UK,69,retired,divorced,secondary,no,4572,no,no,telephone,4,27,oct,2,56,1,other,yes
11363039,Birmingham,UK,29,blue-collar,single,secondary,no,228,no,no,cellular,4,5,feb,1,-1,0,unknown,no
67982660,London,UK,28,management,single,tertiary,no,278,no,yes,cellular,4,29,jan,1,-1,0,unknown,no
66529039,Southend-on-Sea,UK,31,self-employed,married,tertiary,no,5,yes,yes,cellular,5,21,nov,1,135,2,failure,yes
36877672,Blackpool,UK,39,blue-collar,married,secondary,no,854,yes,yes,cellular,3,6,may,1,-1,0,unknown,no
83470339,Liverpool,UK,58,retired,married,primary,no,4158,no,no,cellular,2,13,aug,2,-1,0,unknown,yes
91265342,Belfast,UK,34,admin.,single,secondary,no,-32,no,yes,cellular,5,30,apr,2,-1,0,unknown,yes
47557513,London,UK,27,student,single,unknown,no,468,no,no,cellular,5,4,feb,2,-1,0,unknown,no
19250209,Telford,UK,35,blue-collar,divorced,primary,no,300,yes,no,unknown,3,13,may,2,-1,0,unknown,yes
74149956,Dundee,UK,45,admin.,married,secondary,no,0,yes,no,cellular,4,18,nov,5,-1,0,unknown,no
66412775,Hastings,UK,34,management,single,tertiary,no,549,no,no,cellular,3,6,oct,2,-1,0,unknown,yes
39197925,Bedford,UK,34,admin.,married,tertiary,no,899,yes,no,unknown,3,12,nov,1,170,3,failure,yes
98994804,Blackpool,UK,31,management,divorced,tertiary,no,1145,yes,no,unknown,5,26,may,4,-1,0,unknown,yes
11927889,Doncaster,UK,68,retired,single,tertiary,no,2144,no,no,cellular,2,22,oct,1,184,2,success,yes
79252572,Hemel Hempstead,UK,37,services,single,secondary,no,1045,no,no,cellular,4,17,mar,2,41,1,failure,yes
54075139,Southport,UK,44,services,divorced,secondary,no,51,yes,yes,unknown,1,27,may,2,-1,0,unknown,yes
14834473,Newcastle upon Tyne,UK,47,admin.,married,secondary,no,368,no,no,cellular,1,21,may,1,87,6,success,yes
89047187,Sale,UK,39,blue-collar,married,secondary,no,261,no,no,cellular,3,4,may,4,-1,0,unknown,yes
89260966,Raleigh,UK,31,technician,single,tertiary,no,2807,no,no,unknown,5,8,nov,1,-1,0,unknown,yes
54366536,Oxford,UK,26,admin.,single,secondary,no,2509,no,no,cellular,5,19,feb,3,-1,0,unknown,yes
65712242,Brighton,UK,34,management,married,tertiary,no,589,no,no,cellular,3,19,apr,2,-1,0,unknown,yes
18897654,Slough,UK,53,services,divorced,primary,no,3107,no,no,unknown,2,5,jun,1,-1,0,unknown,no
10455443,Glasgow,UK,57,management,married,tertiary,no,1172,yes,no,cellular,5,20,nov,1,-1,0,unknown,no
14915682,Basildon,UK,26,unemployed,single,secondary,no,461,no,no,cellular,5,28,jan,1,-1,0,unknown,no
71490636,County Down,UK,27,services,married,secondary,no,202,yes,no,telephone,5,8,jul,2,-1,0,unknown,no
44508084,Kingston upon Hull,UK,26,admin.,single,secondary,yes,0,yes,no,cellular,4,16,jul,2,-1,0,unknown,no
97549544,Glasgow,UK,32,services,married,secondary,no,144,yes,no,unknown,4,19,may,11,-1,0,unknown,no
87903243,Basildon,UK,39,blue-collar,married,primary,no,34,yes,no,unknown,2,27,may,1,-1,0,unknown,no
70533734,Darlington,UK,44,admin.,single,secondary,no,275,yes,no,cellular,5,14,may,5,367,4,failure,no
75422452,Oldham,UK,36,admin.,single,secondary,no,60,yes,no,cellular,4,23,sep,2,-1,0,unknown,yes
45193211,Bath,UK,42,blue-collar,married,secondary,no,429,yes,no,cellular,2,18,may,1,370,1,failure,no
35742389,Ipswich,UK,31,self-employed,single,tertiary,no,17924,yes,no,cellular,4,21,nov,3,-1,0,unknown,no
52280466,Reading,UK,49,admin.,divorced,secondary,no,169,yes,no,unknown,5,30,may,1,-1,0,unknown,no
75343811,Portsmouth,UK,56,blue-collar,married,unknown,no,665,yes,no,unknown,5,20,jun,2,-1,0,unknown,no
26010042,Gillingham,UK,58,management,married,secondary,no,-382,no,no,telephone,4,5,feb,4,189,12,success,no
89792961,Bristol,UK,44,entrepreneur,married,tertiary,no,3463,yes,yes,cellular,2,28,aug,3,-1,0,unknown,no
82327075,Sheffield,UK,40,management,married,tertiary,no,1855,no,no,telephone,1,8,feb,6,-1,0,unknown,yes
41539321,Blackburn,UK,39,management,divorced,tertiary,no,1968,no,no,cellular,2,21,nov,1,-1,0,unknown,yes
73828585,Bradford,UK,59,housemaid,divorced,primary,no,2518,no,no,cellular,3,30,jul,3,-1,0,unknown,yes
40305936,London,UK,40,admin.,single,unknown,no,355,yes,no,cellular,2,7,apr,2,138,6,other,no
10286462,London,UK,45,blue-collar,married,secondary,no,603,no,no,cellular,2,22,may,1,-1,0,unknown,no
76146830,Birmingham,UK,35,services,married,secondary,no,152,yes,no,unknown,1,2,jun,1,-1,0,unknown,yes
82863753,Leicester,UK,39,entrepreneur,married,primary,no,437,yes,no,unknown,2,27,oct,1,-1,0,unknown,yes
94798919,Blackburn,UK,31,admin.,single,secondary,no,387,yes,no,cellular,3,13,may,2,370,1,failure,no
12435330,Bristol,UK,49,self-employed,married,tertiary,no,503,yes,no,cellular,3,6,feb,4,200,1,failure,no
18892023,Stockport,UK,34,technician,single,secondary,no,666,no,no,cellular,2,21,aug,2,-1,0,unknown,yes
13667483,Warrington,UK,33,blue-collar,single,secondary,no,-14,yes,no,cellular,2,14,may,2,-1,0,unknown,no
72430143,Manchester,UK,48,management,divorced,tertiary,no,2263,no,no,cellular,4,29,jul,2,-1,0,unknown,yes
28412203,Coventry,UK,32,technician,married,secondary,no,696,yes,no,unknown,4,2,jun,1,-1,0,unknown,yes
97483960,London,UK,34,management,married,tertiary,no,828,no,yes,cellular,2,11,aug,3,-1,0,unknown,yes
80001436,Sutton Coldfield,UK,35,technician,single,tertiary,no,0,no,no,cellular,2,14,jan,7,-1,0,unknown,yes
17515471,Worthing,UK,37,admin.,married,secondary,no,0,yes,no,cellular,1,2,jun,1,-1,0,unknown,yes
11959607,Liverpool,UK,24,admin.,single,secondary,no,1295,no,no,cellular,3,21,apr,1,-1,0,unknown,yes
76547924,St Helens,UK,31,management,single,tertiary,no,471,no,no,cellular,3,29,aug,2,-1,0,unknown,no
71723907,Salford,UK,32,blue-collar,married,secondary,no,4996,yes,no,unknown,1,20,may,2,-1,0,unknown,no
82423055,Wakefield,UK,34,management,married,secondary,no,1007,yes,no,cellular,5,21,jul,2,-1,0,unknown,no
99083248,Gloucester,UK,43,management,single,tertiary,no,0,no,no,cellular,5,30,jun,2,296,1,failure,yes
56900836,Belfast,UK,31,technician,married,secondary,no,318,no,no,cellular,4,2,dec,1,-1,0,unknown,yes
65001967,Sunderland,UK,31,admin.,married,secondary,no,8784,yes,no,unknown,1,21,may,2,-1,0,unknown,no
53665639,Gateshead,UK,59,management,married,primary,no,1727,no,no,telephone,3,25,may,4,358,2,failure,yes
28221548,Glasgow,UK,40,blue-collar,married,primary,no,13,yes,no,unknown,2,4,jul,1,-1,0,unknown,no
18412224,Salford,UK,33,management,married,tertiary,no,2044,yes,no,cellular,5,15,may,3,177,1,failure,no
38268603,Birmingham,UK,42,management,married,tertiary,no,1272,yes,no,cellular,3,5,may,1,169,1,failure,no
50450114,London,UK,34,blue-collar,married,tertiary,no,17672,no,no,cellular,5,20,nov,1,-1,0,unknown,no
24375578,London,UK,32,technician,single,secondary,no,10,no,no,cellular,5,19,aug,2,-1,0,unknown,no
48775837,Reading,UK,30,technician,single,tertiary,no,0,no,no,cellular,4,15,sep,2,-1,0,unknown,no
11331055,Chesterfield,UK,46,unknown,married,unknown,no,2911,no,no,telephone,1,7,jul,9,-1,0,unknown,no
31375102,Maidstone,UK,36,blue-collar,married,secondary,no,1790,yes,no,cellular,1,16,apr,2,-1,0,unknown,no
87219244,Rotherham,UK,26,admin.,single,primary,no,-122,yes,no,unknown,1,23,jun,3,-1,0,unknown,yes
43034457,Salford,UK,37,management,single,tertiary,no,455,yes,no,cellular,5,13,aug,6,-1,0,unknown,yes
15878901,Glasgow,UK,63,blue-collar,married,secondary,no,180,no,no,cellular,5,15,jul,2,182,5,success,yes
73248185,Cambridge,UK,64,retired,married,tertiary,no,380,no,no,cellular,3,25,aug,1,-1,0,unknown,yes
30386522,Coventry,UK,47,admin.,married,unknown,no,989,no,no,unknown,4,19,jun,1,-1,0,unknown,no
66351377,Weston-super-Mare,UK,34,unemployed,married,secondary,no,428,yes,no,cellular,1,7,apr,2,267,3,other,no
11110282,Sheffield,UK,29,technician,married,secondary,no,0,no,no,unknown,5,12,may,2,-1,0,unknown,no
95554997,Rotherham,UK,38,services,married,secondary,no,1970,yes,no,cellular,5,30,apr,1,176,1,success,yes
56031983,Brighton,UK,28,self-employed,single,tertiary,no,3290,no,no,cellular,5,5,jun,2,-1,0,unknown,yes
69865093,Leeds,UK,33,management,married,tertiary,no,1778,no,no,cellular,1,26,may,1,103,1,success,no
72826684,Southport,UK,31,management,single,tertiary,no,12857,yes,no,cellular,3,6,feb,1,92,1,success,yes
21869077,Watford,UK,59,technician,married,secondary,no,116,no,no,cellular,2,11,feb,1,183,7,success,yes
64003309,Exeter,UK,32,management,married,tertiary,no,128,yes,no,cellular,1,28,jul,3,-1,0,unknown,no
86042420,Salford,UK,26,unemployed,single,tertiary,no,2170,no,no,cellular,2,3,feb,1,-1,0,unknown,no
17810043,Reading,UK,23,student,single,secondary,no,556,yes,no,cellular,2,15,may,2,-1,0,unknown,no
47009649,Liverpool,UK,35,management,single,tertiary,no,1750,yes,no,cellular,1,30,apr,1,9,3,success,yes
73985535,Worthing,UK,30,unemployed,single,tertiary,no,1159,no,no,cellular,3,12,aug,1,68,1,success,no
73680502,Portsmouth,UK,39,services,divorced,secondary,no,282,yes,no,cellular,2,17,jul,1,-1,0,unknown,no
62670241,Birmingham,UK,32,self-employed,married,tertiary,no,14522,no,no,cellular,2,21,nov,7,-1,0,unknown,no
17935799,Southampton,UK,34,unemployed,single,tertiary,no,1974,no,no,cellular,5,22,jul,1,342,3,success,yes
50730256,Birmingham,UK,45,blue-collar,married,unknown,no,-320,yes,no,unknown,2,28,may,3,-1,0,unknown,no
60052230,Wigan,UK,54,technician,married,secondary,no,827,no,yes,unknown,5,20,jun,2,-1,0,unknown,no
80278292,Wolverhampton,UK,48,blue-collar,married,primary,no,418,yes,no,unknown,2,9,may,3,-1,0,unknown,no
81471755,County Down,UK,36,blue-collar,married,primary,no,21,no,no,telephone,2,20,nov,1,-1,0,unknown,no
79683341,Cardiff,UK,32,services,married,secondary,no,983,yes,no,cellular,4,20,nov,2,133,1,failure,yes
56303573,Sale,UK,45,services,single,secondary,no,1515,no,no,unknown,2,20,jun,4,-1,0,unknown,no
99767981,Newcastle upon Tyne,UK,26,student,single,secondary,no,0,no,no,cellular,1,2,feb,2,-1,0,unknown,yes
25199999,Birkenhead,UK,49,management,married,tertiary,no,322,no,no,cellular,3,6,aug,4,-1,0,unknown,no
13941819,Bournemouth,UK,29,management,married,tertiary,no,247,no,no,cellular,4,16,sep,2,587,3,failure,yes
97955188,London,UK,33,technician,married,secondary,no,5083,no,no,cellular,2,27,oct,1,96,2,other,no
63070856,Warrington,UK,52,blue-collar,married,secondary,no,1027,no,no,cellular,5,23,jul,1,-1,0,unknown,no
33702805,Gloucester,UK,45,admin.,married,secondary,no,0,no,no,cellular,5,14,aug,2,-1,0,unknown,no
38511578,Salford,UK,30,management,single,tertiary,no,552,yes,no,cellular,5,5,aug,2,-1,0,unknown,no
74651848,Stockport,UK,40,services,married,secondary,no,1293,yes,no,cellular,1,13,apr,3,-1,0,unknown,no
48194282,London,UK,27,management,single,tertiary,no,1137,yes,no,cellular,3,8,may,1,-1,0,unknown,no
13463250,London,UK,53,management,married,tertiary,no,3754,no,no,cellular,2,22,apr,1,278,2,failure,yes
15926625,Bristol,UK,40,admin.,married,secondary,no,341,no,no,cellular,5,31,jul,5,-1,0,unknown,yes
19402748,Dundee,UK,29,technician,married,tertiary,no,-722,no,yes,unknown,2,27,jun,4,-1,0,unknown,no
72746974,Wakefield,UK,44,self-employed,married,secondary,no,304,yes,no,telephone,4,9,feb,5,-1,0,unknown,no
41612856,Oldham,UK,32,technician,divorced,tertiary,no,3255,no,no,cellular,1,29,jun,2,-1,0,unknown,yes
27059063,County Down,UK,31,admin.,single,secondary,no,626,yes,no,unknown,5,21,may,1,-1,0,unknown,no
41504739,Peterborough,UK,46,admin.,married,secondary,no,1252,yes,yes,cellular,3,17,nov,1,-1,0,unknown,no
56162526,Bristol,UK,73,retired,married,primary,no,934,no,no,cellular,2,14,sep,5,-1,0,unknown,yes
72773221,Basingstoke,UK,45,blue-collar,married,primary,no,803,yes,no,cellular,2,4,may,4,-1,0,unknown,yes
84081634,York,UK,35,technician,single,tertiary,no,670,no,no,cellular,3,13,oct,2,-1,0,unknown,yes
99234341,Basildon,UK,49,management,divorced,tertiary,no,300,no,no,cellular,2,21,jul,1,-1,0,unknown,yes
16544099,Bournemouth,UK,26,management,single,tertiary,no,1004,yes,no,unknown,4,30,may,2,-1,0,unknown,yes
77665190,Leicester,UK,38,blue-collar,married,unknown,no,0,yes,no,cellular,4,2,apr,2,267,1,failure,no
86717786,Basildon,UK,48,entrepreneur,married,secondary,no,4037,no,no,unknown,5,6,jun,1,-1,0,unknown,no
81609154,Sale,UK,22,student,single,secondary,no,381,no,no,cellular,3,12,feb,1,-1,0,unknown,yes
92828151,Bristol,UK,33,student,single,unknown,no,5969,no,no,cellular,2,30,apr,1,83,7,failure,no
53147722,Glasgow,UK,33,management,single,tertiary,no,307,no,no,cellular,2,23,jul,6,179,4,failure,no
86382794,Preston,UK,72,admin.,married,primary,no,2321,no,no,cellular,1,14,sep,2,64,12,failure,yes
85763119,Manchester,UK,53,management,married,tertiary,no,241,yes,no,cellular,1,19,nov,1,-1,0,unknown,no
47739835,Stockport,UK,38,management,married,tertiary,no,3436,no,no,cellular,3,21,nov,4,-1,0,unknown,yes
19662447,Raleigh,UK,59,housemaid,married,primary,no,-187,yes,no,telephone,1,21,jul,7,-1,0,unknown,no
54430103,Birmingham,UK,34,self-employed,married,secondary,no,179,yes,yes,cellular,1,24,jul,4,-1,0,unknown,no
28793834,London,UK,36,blue-collar,married,secondary,no,2894,yes,no,cellular,4,17,jul,1,-1,0,unknown,no
93482896,Peterborough,UK,55,entrepreneur,married,tertiary,no,323,yes,yes,cellular,4,13,may,1,-1,0,unknown,no
29591510,Oxford,UK,57,unemployed,married,tertiary,no,209,no,no,unknown,5,19,jun,1,-1,0,unknown,no
93074772,Sheffield,UK,33,management,married,tertiary,no,22867,yes,no,cellular,4,10,aug,1,440,2,failure,no
47663339,Halifax,UK,34,technician,single,tertiary,no,925,yes,no,cellular,2,13,apr,1,-1,0,unknown,yes
74914211,Birmingham,UK,54,blue-collar,married,secondary,no,548,no,no,cellular,3,18,aug,7,-1,0,unknown,yes
29971802,Bolton,UK,36,technician,single,secondary,no,3254,yes,no,unknown,4,27,oct,1,-1,0,unknown,yes
99504031,Birmingham,UK,28,blue-collar,married,secondary,no,2788,yes,no,unknown,2,6,jun,2,-1,0,unknown,yes
16955642,Sutton Coldfield,UK,37,management,divorced,secondary,no,1655,yes,no,cellular,1,12,may,1,175,2,failure,no
80717512,Swansea,UK,52,services,married,secondary,no,657,no,no,telephone,1,7,jul,2,460,2,failure,yes
31886458,Solihull,UK,38,blue-collar,married,primary,no,178,yes,no,unknown,1,20,may,1,-1,0,unknown,no
10089391,Chelmsford,UK,58,retired,married,primary,no,565,no,no,telephone,4,8,oct,1,93,1,success,yes
94529569,Leeds,UK,29,admin.,single,tertiary,no,8,no,yes,cellular,3,2,mar,1,-1,0,unknown,no
76398937,St Helens,UK,31,technician,married,secondary,no,7369,no,no,cellular,2,19,aug,4,-1,0,unknown,no
54370130,Basingstoke,UK,45,housemaid,divorced,primary,no,221,no,no,cellular,4,2,feb,1,235,1,failure,no
85216801,Edinburgh,UK,77,unknown,married,unknown,no,397,no,no,telephone,3,7,may,3,-1,0,unknown,yes
38989086,London,UK,38,admin.,divorced,secondary,no,198,yes,no,unknown,5,26,may,2,-1,0,unknown,yes
32362866,Belfast,UK,42,technician,married,secondary,no,89,yes,no,cellular,2,5,may,1,-1,0,unknown,no
